date,time1,time2,duration,transfer,flight_number1,flight_number2,left_date,country,price
03월 31일,18:30,17:40,2시간 20분,,KE719,,146,tokyo,매진
03월 31일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,146,tokyo,매진
03월 31일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,146,tokyo,매진
03월 31일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,146,tokyo,"최저 387,200 원"
03월 31일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,146,tokyo,"최저 387,200 원"
04월 01일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,147,tokyo,매진
04월 01일,9:55,9:00,2시간 10분,,KE2101,,147,tokyo,"최저 432,000 원"
04월 01일,9:00,11:10,2시간 25분,,KE703,,147,tokyo,"최저 314,500 원"
04월 01일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,147,tokyo,"최저 443,000 원"
04월 01일,10:10,12:35,2시간 15분,,KE2103,,147,tokyo,"최저 432,000 원"
04월 01일,12:35,12:05,2시간 20분,,KE001,,147,tokyo,매진
04월 01일,12:05,14:15,2시간 30분,,KE705,,147,tokyo,매진
04월 01일,14:15,16:15,2시간 20분,,KE2105,,147,tokyo,매진
04월 01일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,147,tokyo,매진
04월 01일,18:30,17:40,2시간 20분,,KE719,,147,tokyo,매진
04월 01일,17:40,20:00,5시간 55분,"  PUS
 경유",KE1815,KE2131,147,tokyo,매진
04월 01일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,147,tokyo,매진
04월 01일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,147,tokyo,매진
04월 01일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,147,tokyo,매진
04월 01일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,147,tokyo,"최저 369,200 원"
04월 01일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,147,tokyo,"최저 369,200 원"
04월 01일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,147,tokyo,"최저 369,200 원"
04월 01일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,147,tokyo,"최저 369,200 원"
04월 01일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,147,tokyo,"최저 369,200 원"
04월 01일,22:50,12:20,26시간 35분,"  PUS
 경유",KE1809,KE2129,147,tokyo,"최저 369,200 원"
04월 02일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,148,tokyo,매진
04월 02일,9:55,9:00,2시간 10분,,KE2101,,148,tokyo,"최저 432,000 원"
04월 02일,9:00,11:10,2시간 25분,,KE703,,148,tokyo,"최저 344,500 원"
04월 02일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,148,tokyo,"최저 443,000 원"
04월 02일,10:10,12:35,2시간 15분,,KE2103,,148,tokyo,"최저 432,000 원"
04월 02일,12:35,12:05,2시간 20분,,KE001,,148,tokyo,매진
04월 02일,12:05,14:15,2시간 30분,,KE705,,148,tokyo,매진
04월 02일,14:15,16:15,2시간 20분,,KE2105,,148,tokyo,매진
04월 02일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,148,tokyo,매진
04월 02일,18:30,17:40,2시간 20분,,KE719,,148,tokyo,매진
04월 02일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,148,tokyo,"최저 369,200 원"
04월 02일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,148,tokyo,매진
04월 02일,18:35,21:05,10시간 10분,"  PUS
 경유",KE1807,KE2131,148,tokyo,매진
04월 02일,21:05,18:40,11시간 15분,"  PUS
 경유",KE1803,KE2131,148,tokyo,매진
04월 02일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,148,tokyo,"최저 369,200 원"
04월 02일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,148,tokyo,"최저 369,200 원"
04월 02일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,148,tokyo,"최저 369,200 원"
04월 02일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,148,tokyo,"최저 369,200 원"
04월 02일,20:30,22:50,22시간 50분,"  PUS
 경유",KE1831,KE2131,148,tokyo,매진
04월 02일,22:50,7:00,25시간 15분,"  PUS
 경유",KE1811,KE2129,148,tokyo,"최저 369,200 원"
04월 03일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,149,tokyo,매진
04월 03일,9:55,9:00,2시간 10분,,KE2101,,149,tokyo,"최저 432,000 원"
04월 03일,9:00,11:10,2시간 25분,,KE703,,149,tokyo,"최저 314,500 원"
04월 03일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,149,tokyo,"최저 443,000 원"
04월 03일,10:10,12:35,2시간 15분,,KE2103,,149,tokyo,"최저 432,000 원"
04월 03일,12:35,12:05,2시간 20분,,KE001,,149,tokyo,매진
04월 03일,12:05,14:15,2시간 30분,,KE705,,149,tokyo,매진
04월 03일,14:15,16:15,2시간 20분,,KE2105,,149,tokyo,매진
04월 03일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,149,tokyo,매진
04월 03일,18:30,17:40,2시간 20분,,KE719,,149,tokyo,매진
04월 03일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,149,tokyo,매진
04월 03일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,149,tokyo,매진
04월 03일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,149,tokyo,"최저 369,200 원"
04월 03일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,149,tokyo,"최저 369,200 원"
04월 04일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,150,tokyo,매진
04월 04일,9:55,9:00,2시간 10분,,KE2101,,150,tokyo,"최저 432,000 원"
04월 04일,9:00,11:10,2시간 25분,,KE703,,150,tokyo,"최저 314,500 원"
04월 04일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,150,tokyo,"최저 443,000 원"
04월 04일,10:10,12:35,2시간 15분,,KE2103,,150,tokyo,"최저 432,000 원"
04월 04일,12:35,12:05,2시간 20분,,KE001,,150,tokyo,매진
04월 04일,12:05,14:15,2시간 30분,,KE705,,150,tokyo,매진
04월 04일,14:15,16:15,2시간 20분,,KE2105,,150,tokyo,매진
04월 04일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,150,tokyo,매진
04월 04일,18:30,17:40,2시간 20분,,KE719,,150,tokyo,매진
04월 04일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,150,tokyo,매진
04월 04일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,150,tokyo,매진
04월 04일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,150,tokyo,매진
04월 04일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,150,tokyo,"최저 369,200 원"
04월 04일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,150,tokyo,"최저 369,200 원"
04월 05일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,151,tokyo,매진
04월 05일,9:55,9:00,2시간 10분,,KE2101,,151,tokyo,"최저 432,000 원"
04월 05일,9:00,11:10,2시간 25분,,KE703,,151,tokyo,"최저 314,500 원"
04월 05일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,151,tokyo,"최저 443,000 원"
04월 05일,10:10,12:35,2시간 15분,,KE2103,,151,tokyo,"최저 432,000 원"
04월 05일,12:35,12:05,2시간 20분,,KE001,,151,tokyo,매진
04월 05일,12:05,14:15,2시간 30분,,KE705,,151,tokyo,매진
04월 05일,14:15,16:15,2시간 20분,,KE2105,,151,tokyo,매진
04월 05일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,151,tokyo,매진
04월 05일,18:30,17:40,2시간 20분,,KE719,,151,tokyo,매진
04월 05일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,151,tokyo,매진
04월 05일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,151,tokyo,매진
04월 05일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,151,tokyo,"최저 369,200 원"
04월 05일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,151,tokyo,"최저 369,200 원"
04월 06일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,152,tokyo,매진
04월 06일,9:55,9:00,2시간 10분,,KE2101,,152,tokyo,"최저 432,000 원"
04월 06일,9:00,11:10,2시간 25분,,KE703,,152,tokyo,"최저 314,500 원"
04월 06일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,152,tokyo,"최저 443,000 원"
04월 06일,10:10,12:35,2시간 15분,,KE2103,,152,tokyo,"최저 432,000 원"
04월 06일,12:35,12:05,2시간 20분,,KE001,,152,tokyo,매진
04월 06일,12:05,14:15,2시간 30분,,KE705,,152,tokyo,매진
04월 06일,14:15,16:15,2시간 20분,,KE2105,,152,tokyo,매진
04월 06일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,152,tokyo,매진
04월 06일,18:30,17:40,2시간 20분,,KE719,,152,tokyo,매진
04월 06일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,152,tokyo,매진
04월 06일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,152,tokyo,매진
04월 06일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,152,tokyo,매진
04월 06일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,152,tokyo,"최저 369,200 원"
04월 06일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,152,tokyo,"최저 369,200 원"
04월 07일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,153,tokyo,매진
04월 07일,9:55,9:00,2시간 10분,,KE2101,,153,tokyo,"최저 432,000 원"
04월 07일,9:00,11:10,2시간 25분,,KE703,,153,tokyo,"최저 314,500 원"
04월 07일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,153,tokyo,"최저 443,000 원"
04월 07일,10:10,12:35,2시간 15분,,KE2103,,153,tokyo,"최저 432,000 원"
04월 07일,12:35,12:05,2시간 20분,,KE001,,153,tokyo,매진
04월 07일,12:05,14:15,2시간 30분,,KE705,,153,tokyo,매진
04월 07일,14:15,16:15,2시간 20분,,KE2105,,153,tokyo,매진
04월 07일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,153,tokyo,매진
04월 07일,18:30,17:40,2시간 20분,,KE719,,153,tokyo,매진
04월 07일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,153,tokyo,"최저 369,200 원"
04월 07일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,153,tokyo,매진
04월 07일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,153,tokyo,매진
04월 07일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,153,tokyo,"최저 351,200 원"
04월 07일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,153,tokyo,"최저 351,200 원"
04월 08일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,154,tokyo,매진
04월 08일,9:55,9:00,2시간 10분,,KE2101,,154,tokyo,"최저 432,000 원"
04월 08일,9:00,11:10,2시간 25분,,KE703,,154,tokyo,"최저 290,500 원"
04월 08일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,154,tokyo,"최저 443,000 원"
04월 08일,10:10,12:35,2시간 15분,,KE2103,,154,tokyo,"최저 432,000 원"
04월 08일,12:35,12:05,2시간 20분,,KE001,,154,tokyo,매진
04월 08일,12:05,14:15,2시간 30분,,KE705,,154,tokyo,매진
04월 08일,14:15,16:15,2시간 20분,,KE2105,,154,tokyo,매진
04월 08일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,154,tokyo,매진
04월 08일,18:30,17:40,2시간 20분,,KE719,,154,tokyo,매진
04월 08일,17:40,20:00,5시간 55분,"  PUS
 경유",KE1815,KE2131,154,tokyo,매진
04월 08일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,154,tokyo,매진
04월 08일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,154,tokyo,매진
04월 08일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,154,tokyo,매진
04월 08일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,154,tokyo,"최저 351,200 원"
04월 08일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,154,tokyo,"최저 351,200 원"
04월 08일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,154,tokyo,"최저 351,200 원"
04월 08일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,154,tokyo,"최저 351,200 원"
04월 08일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,154,tokyo,"최저 351,200 원"
04월 08일,22:50,12:20,26시간 35분,"  PUS
 경유",KE1809,KE2129,154,tokyo,"최저 351,200 원"
04월 09일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,155,tokyo,매진
04월 09일,9:55,9:00,2시간 10분,,KE2101,,155,tokyo,"최저 432,000 원"
04월 09일,9:00,11:10,2시간 25분,,KE703,,155,tokyo,"최저 290,500 원"
04월 09일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,155,tokyo,"최저 443,000 원"
04월 09일,10:10,12:35,2시간 15분,,KE2103,,155,tokyo,"최저 432,000 원"
04월 09일,12:35,12:05,2시간 20분,,KE001,,155,tokyo,매진
04월 09일,12:05,14:15,2시간 30분,,KE705,,155,tokyo,매진
04월 09일,14:15,16:15,2시간 20분,,KE2105,,155,tokyo,매진
04월 09일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,155,tokyo,매진
04월 09일,18:30,17:40,2시간 20분,,KE719,,155,tokyo,매진
04월 09일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,155,tokyo,"최저 351,200 원"
04월 09일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,155,tokyo,매진
04월 09일,18:35,21:05,10시간 10분,"  PUS
 경유",KE1807,KE2131,155,tokyo,매진
04월 09일,21:05,18:40,11시간 15분,"  PUS
 경유",KE1803,KE2131,155,tokyo,매진
04월 09일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,155,tokyo,"최저 351,200 원"
04월 09일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,155,tokyo,"최저 351,200 원"
04월 09일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,155,tokyo,"최저 351,200 원"
04월 09일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,155,tokyo,"최저 351,200 원"
04월 09일,20:30,22:50,22시간 50분,"  PUS
 경유",KE1831,KE2131,155,tokyo,매진
04월 09일,22:50,7:00,25시간 15분,"  PUS
 경유",KE1811,KE2129,155,tokyo,"최저 351,200 원"
04월 10일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,156,tokyo,매진
04월 10일,9:55,9:00,2시간 10분,,KE2101,,156,tokyo,"최저 432,000 원"
04월 10일,9:00,11:10,2시간 25분,,KE703,,156,tokyo,"최저 290,500 원"
04월 10일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,156,tokyo,"최저 443,000 원"
04월 10일,10:10,12:35,2시간 15분,,KE2103,,156,tokyo,"최저 432,000 원"
04월 10일,12:35,12:05,2시간 20분,,KE001,,156,tokyo,매진
04월 10일,12:05,14:15,2시간 30분,,KE705,,156,tokyo,매진
04월 10일,14:15,16:15,2시간 20분,,KE2105,,156,tokyo,매진
04월 10일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,156,tokyo,매진
04월 10일,18:30,17:40,2시간 20분,,KE719,,156,tokyo,매진
04월 10일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,156,tokyo,매진
04월 10일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,156,tokyo,매진
04월 10일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,156,tokyo,"최저 351,200 원"
04월 10일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,156,tokyo,"최저 351,200 원"
04월 11일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,157,tokyo,매진
04월 11일,9:55,9:00,2시간 10분,,KE2101,,157,tokyo,"최저 432,000 원"
04월 11일,9:00,11:10,2시간 25분,,KE703,,157,tokyo,"최저 290,500 원"
04월 11일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,157,tokyo,"최저 443,000 원"
04월 11일,10:10,12:35,2시간 15분,,KE2103,,157,tokyo,"최저 432,000 원"
04월 11일,12:35,12:05,2시간 20분,,KE001,,157,tokyo,매진
04월 11일,12:05,14:15,2시간 30분,,KE705,,157,tokyo,매진
04월 11일,14:15,16:15,2시간 20분,,KE2105,,157,tokyo,매진
04월 11일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,157,tokyo,매진
04월 11일,18:30,17:40,2시간 20분,,KE719,,157,tokyo,매진
04월 11일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,157,tokyo,매진
04월 11일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,157,tokyo,매진
04월 11일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,157,tokyo,매진
04월 11일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,157,tokyo,"최저 351,200 원"
04월 11일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,157,tokyo,"최저 351,200 원"
04월 12일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,158,tokyo,매진
04월 12일,9:55,9:00,2시간 10분,,KE2101,,158,tokyo,"최저 432,000 원"
04월 12일,9:00,11:10,2시간 25분,,KE703,,158,tokyo,"최저 290,500 원"
04월 12일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,158,tokyo,"최저 443,000 원"
04월 12일,10:10,12:35,2시간 15분,,KE2103,,158,tokyo,"최저 432,000 원"
04월 12일,12:35,12:05,2시간 20분,,KE001,,158,tokyo,매진
04월 12일,12:05,14:15,2시간 30분,,KE705,,158,tokyo,매진
04월 12일,14:15,16:15,2시간 20분,,KE2105,,158,tokyo,매진
04월 12일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,158,tokyo,매진
04월 12일,18:30,17:40,2시간 20분,,KE719,,158,tokyo,매진
04월 12일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,20:00,18:35,5시간 55분,"  PUS
 경유",KE1815,KE2131,158,tokyo,매진
04월 12일,18:35,21:05,7시간 55분,"  PUS
 경유",KE1811,KE2131,158,tokyo,매진
04월 12일,21:05,18:40,16시간 10분,"  PUS
 경유",KE1831,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,18:40,21:00,18시간 15분,"  PUS
 경유",KE1827,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,21:00,19:20,19시간 35분,"  PUS
 경유",KE1823,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,19:20,21:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,21:30,20:30,23시간 15분,"  PUS
 경유",KE1815,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,158,tokyo,"최저 351,200 원"
04월 12일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,158,tokyo,"최저 351,200 원"
04월 13일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,159,tokyo,매진
04월 13일,9:55,9:00,2시간 10분,,KE2101,,159,tokyo,"최저 432,000 원"
04월 13일,9:00,11:10,2시간 25분,,KE703,,159,tokyo,"최저 290,500 원"
04월 13일,11:10,10:10,2시간 10분,,KE5707   일본항공 항공기로 운항,,159,tokyo,"최저 443,000 원"
04월 13일,10:10,12:35,2시간 15분,,KE2103,,159,tokyo,"최저 432,000 원"
04월 13일,12:35,12:05,2시간 20분,,KE001,,159,tokyo,매진
04월 13일,12:05,14:15,2시간 30분,,KE705,,159,tokyo,매진
04월 13일,14:15,16:15,2시간 20분,,KE2105,,159,tokyo,매진
04월 13일,16:15,18:30,2시간 10분,,KE5709   일본항공 항공기로 운항,,159,tokyo,매진
04월 13일,18:30,17:40,2시간 20분,,KE719,,159,tokyo,매진
04월 13일,17:40,20:00,4시간 35분,"  PUS
 경유",KE1803,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,20:00,18:35,7시간 55분,"  PUS
 경유",KE1811,KE2131,159,tokyo,매진
04월 13일,18:35,21:05,9시간 15분,"  PUS
 경유",KE1809,KE2131,159,tokyo,매진
04월 13일,21:05,18:40,10시간 10분,"  PUS
 경유",KE1807,KE2131,159,tokyo,매진
04월 13일,18:40,21:00,16시간 10분,"  PUS
 경유",KE1831,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,21:00,19:20,18시간 15분,"  PUS
 경유",KE1827,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,19:20,21:30,19시간 35분,"  PUS
 경유",KE1823,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,21:30,20:30,21시간 35분,"  PUS
 경유",KE1819,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,20:30,22:50,25시간 15분,"  PUS
 경유",KE1811,KE2129,159,tokyo,"최저 351,200 원"
04월 13일,22:50,7:00,26시간 35분,"  PUS
 경유",KE1809,KE2129,159,tokyo,"최저 351,200 원"
04월 14일,7:55,9:55,2시간 0분,,KE5711   일본항공 항공기로 운항,,160,tokyo,매진
04월 14일,9:55,9:00,2시간 10분,,KE2101,,160,tokyo,"최저 432,000 원"
04월 14일,9:00,11:10,2시간 25분,,KE703,,160,tokyo,"최저 290,500 원"
